support,itemsets,length
0.030063822640241853,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装",2
0.030063822640241853,"祖玛珑香水, 兰蔻香水, 菲拉格慕香水",3
0.030063822640241853,"菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.02989586832381592,"古驰香水, 香奈儿可可小姐淡香水（瓶装）",2
0.02989586832381592,"迪奥Dior香水 真我女士浓香100ML, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.02989586832381592,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, 马克.雅可布香水",2
0.02989586832381592,"卡文克莱香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml, 祖玛珑香水",3
0.02989586832381592,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, 香奈儿可可小姐淡香水（瓶装）",2
0.02989586832381592,"浪凡香水, Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套",2
0.02989586832381592,"Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套, 万宝龙传奇女士香水 30ml",2
0.02989586832381592,"万宝龙传奇女士香水 30ml, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.02989586832381592,"LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.02989586832381592,"万宝龙传奇女士香水 30ml, 范思哲香水",2
0.02989586832381592,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 香奈儿可可小姐淡香水（瓶装）",2
0.02989586832381592,"【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.02989586832381592,"古驰香水, Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.02989586832381592,"迪奥Dior香水 真我女士浓香100ML, 范思哲香水",2
0.02989586832381592,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版)",2
0.02989586832381592,"卡文克莱香水, 博柏利香水, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",3
0.02989586832381592,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), 古驰香水",2
0.02989586832381592,"卡文克莱香水, 博柏利香水, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",3
0.02972791400738999,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",2
0.02972791400738999,"菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.02972791400738999,"宝格丽女士香水, 香奈儿可可小姐淡香水（瓶装）",2
0.02972791400738999,"普拉达香水, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",2
0.02972791400738999,"浪凡香水, 范思哲香水",2
0.02972791400738999,"浪凡香水, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.02972791400738999,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.02972791400738999,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.02972791400738999,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, 博士淡香水",2
0.02972791400738999,"Dior迪奥真我香水女士 -100ml淡香水EDT, VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装",2
0.02972791400738999,"宝格丽女士香水, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.02972791400738999,"卡文克莱香水, 普拉达香水, 博柏利香水",3
0.02972791400738999,"卡文克莱香水, 兰蔻香水, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",3
0.02972791400738999,"【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",2
0.02972791400738999,"宝格丽女士香水, Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装",2
0.02972791400738999,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 卡文克莱香水, 兰蔻香水",3
0.02972791400738999,"安娜苏香水, 范思哲香水, 博柏利香水",3
0.02972791400738999,"Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.02972791400738999,"卡文克莱香水, 雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, 祖玛珑香水",3
0.02972791400738999,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",2
0.029559959690964057," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.029559959690964057,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, 迪奥Dior香水 真我女士浓香100ML",2
0.029559959690964057,"Dior迪奥真我香水女士 -100ml淡香水EDT, 卡文克莱香水, 迪奥香水",3
0.029559959690964057,"古驰香水, 马克.雅可布香水",2
0.029559959690964057,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.029559959690964057,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.029559959690964057,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.029559959690964057,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 博士淡香水",2
0.029559959690964057,"卡文克莱香水, 范思哲香水, 兰蔻香水",3
0.029559959690964057,"Dior迪奥真我香水女士 -100ml淡香水EDT, 卡文克莱香水, 祖玛珑香水",3
0.029559959690964057,"卡文克莱香水, Chanel香奈儿COCO可可小姐女士淡香水100ml, 菲拉格慕香水",3
0.029559959690964057,"Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒, 万宝龙传奇女士香水 30ml",2
0.029559959690964057,"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, 香奈儿可可小姐淡香水（瓶装）",2
0.029559959690964057,"卡文克莱香水, 博士淡香水, 迪奥香水",3
0.029559959690964057," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 范思哲香水",2
0.029559959690964057,"古驰香水, 阿玛尼Gio寄情水男士淡香水 50ML",2
0.029559959690964057,"香奈儿可可小姐淡香水（瓶装）, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.029559959690964057,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.029559959690964057,"浪凡香水, Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装",2
0.029559959690964057,"卡文克莱香水, 马克.雅可布香水, 兰蔻香水",3
0.029559959690964057,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.029559959690964057,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳",2
0.029392005374538125,"安娜苏香水, 博柏利香水, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",3
0.029392005374538125,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.029392005374538125,"Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.029392005374538125,"卡文克莱香水, 迪奥香水, Chanel香奈儿COCO可可小姐女士淡香水100ml",3
0.029392005374538125,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒",2
0.029392005374538125,"宝格丽女士香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.029392005374538125,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.029392005374538125,"Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套, 范思哲香水",2
0.029392005374538125,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.029392005374538125,"浪凡香水, 专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml",2
0.029392005374538125,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 卡文克莱香水, 博柏利香水",3
0.029392005374538125,"迪奥Dior香水 真我女士浓香100ML, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.029392005374538125,"马克.雅可布香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",2
0.029392005374538125,"迪奥Dior香水 真我女士浓香100ML, 阿玛尼Gio寄情水男士淡香水 50ML",2
0.029392005374538125,"Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套, Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.029392005374538125,"卡文克莱香水, Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 祖玛珑香水",3
0.029392005374538125,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳",2
0.029392005374538125,"阿玛尼Gio寄情水男士淡香水 50ML, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.029392005374538125,"卡文克莱香水, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色, 祖玛珑香水",3
0.029392005374538125,"卡文克莱香水, 万宝龙传奇女士香水 30ml, 博柏利香水",3
0.029392005374538125,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), 香奈儿可可小姐淡香水（瓶装）",2
0.029392005374538125,"Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.029392005374538125,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 浪凡香水",2
0.029392005374538125,"宝格丽女士香水, Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.029224051058112193,"Dior迪奥真我香水女士 -100ml淡香水EDT, 古驰香水",2
0.029224051058112193,"宝格丽女士香水, 卡文克莱香水, 兰蔻香水",3
0.029224051058112193,"博士淡香水, Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.029224051058112193,"卡文克莱香水, 雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, 兰蔻香水",3
0.029224051058112193,"卡文克莱香水, 阿玛尼Gio寄情水男士淡香水 50ML, 兰蔻香水",3
0.029224051058112193,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml",2
0.029224051058112193,"浪凡香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",2
0.029224051058112193,"浪凡香水, 古驰香水",2
0.029224051058112193,"卡文克莱香水, VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, 兰蔻香水",3
0.029224051058112193,"卡文克莱香水, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色, 菲拉格慕香水",3
0.029224051058112193,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装",2
0.029224051058112193,"Dior迪奥真我香水女士 -100ml淡香水EDT, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",2
0.029224051058112193,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",2
0.029224051058112193,"范思哲香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",2
0.029224051058112193,"卡文克莱香水, 博士淡香水, 菲拉格慕香水",3
0.029224051058112193,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.029224051058112193,"菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.029224051058112193,"万宝龙传奇女士香水 30ml, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",2
0.029224051058112193,"浪凡香水, Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货)",2
0.029224051058112193,"香奈儿可可小姐淡香水（瓶装）, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.029224051058112193,"马克.雅可布香水, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.029224051058112193,"卡文克莱香水, 博柏利香水, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",3
0.029224051058112193,"阿玛尼Gio寄情水男士淡香水 50ML, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.029224051058112193,"卡文克莱香水, 博士淡香水, 兰蔻香水",3
0.029224051058112193,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), 卡文克莱香水, 博柏利香水",3
0.02905609674168626,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",2
0.02905609674168626,"范思哲香水, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.02905609674168626,"Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.02905609674168626,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒",2
0.02905609674168626,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 博士淡香水",2
0.02905609674168626,"浪凡香水, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",2
0.02905609674168626,"迪奥Dior香水 真我女士浓香100ML, 普拉达香水",2
0.02905609674168626,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, 浪凡香水",2
0.02905609674168626," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",2
0.02905609674168626,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 普拉达香水",2
0.02905609674168626,"【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.02905609674168626,"阿玛尼Gio寄情水男士淡香水 50ML, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",2
0.02905609674168626,"宝格丽女士香水, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.02905609674168626,"范思哲香水, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",2
0.02905609674168626," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 迪奥Dior香水 真我女士浓香100ML",2
0.02905609674168626,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.02888814242526033,"万宝龙传奇女士香水 30ml, Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.02888814242526033,"卡文克莱香水, 祖玛珑香水, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",3
0.02888814242526033,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.02888814242526033,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒",2
0.02888814242526033,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 范思哲香水",2
0.02888814242526033,"Chanel香奈儿COCO可可小姐女士淡香水100ml, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.02888814242526033,"卡文克莱香水, 迪奥Dior香水 真我女士浓香100ML, 兰蔻香水",3
0.02888814242526033,"Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.02888814242526033,"卡文克莱香水, 普拉达香水, 菲拉格慕香水",3
0.02888814242526033,"卡文克莱香水, 兰蔻香水, Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版)",3
0.02888814242526033,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版)",2
0.02888814242526033,"卡文克莱香水, 普拉达香水, 迪奥香水",3
0.02888814242526033," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 万宝龙传奇女士香水 30ml",2
0.02888814242526033,"浪凡香水, Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.02888814242526033,"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, 迪奥Dior香水 真我女士浓香100ML",2
0.02888814242526033,"Dior迪奥真我香水女士 -100ml淡香水EDT, 卡文克莱香水, 博柏利香水",3
0.02888814242526033,"卡文克莱香水, 迪奥Dior香水 真我女士浓香100ML, 祖玛珑香水",3
0.02888814242526033,"Dior迪奥真我香水女士 -100ml淡香水EDT, 卡文克莱香水, 菲拉格慕香水",3
0.02888814242526033,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装",2
0.02888814242526033,"Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套,  CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ",2
0.02888814242526033,"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, 阿玛尼Gio寄情水男士淡香水 50ML",2
0.02888814242526033,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), 阿玛尼Gio寄情水男士淡香水 50ML",2
0.02888814242526033,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",2
0.02888814242526033,"宝格丽女士香水, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.02888814242526033,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, 宝格丽女士香水",2
0.02888814242526033,"古驰香水, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.028720188108834397,"Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.028720188108834397,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升,  CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ",2
0.028720188108834397,"卡文克莱香水, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色, 兰蔻香水",3
0.028720188108834397,"浪凡香水, 迪奥Dior香水 真我女士浓香100ML",2
0.028720188108834397,"Dior迪奥真我香水女士 -100ml淡香水EDT, Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版)",2
0.028720188108834397,"宝格丽女士香水, 专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml",2
0.028720188108834397,"卡文克莱香水, 阿玛尼Gio寄情水男士淡香水 50ML, 祖玛珑香水",3
0.028720188108834397,"宝格丽女士香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",2
0.028720188108834397,"菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",2
0.028720188108834397,"卡文克莱香水, 雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, 迪奥香水",3
0.028720188108834397,"Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",2
0.028720188108834397,"卡文克莱香水, 专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, 祖玛珑香水",3
0.028720188108834397,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), 香奈儿可可小姐淡香水（瓶装）",2
0.028720188108834397,"浪凡香水, 博士淡香水",2
0.028720188108834397,"浪凡香水, VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装",2
