support,itemsets,length
0.028720188108834397,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), 古驰香水",2
0.028720188108834397,"迪奥Dior香水 真我女士浓香100ML, 万宝龙传奇女士香水 30ml",2
0.028720188108834397,"范思哲香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.028720188108834397,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 卡文克莱香水, 迪奥香水",3
0.028720188108834397,"菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.028720188108834397,"卡文克莱香水, Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 兰蔻香水",3
0.028720188108834397,"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, 博士淡香水",2
0.028720188108834397,"卡文克莱香水, Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套, 兰蔻香水",3
0.028552233792408465,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",2
0.028552233792408465,"卡文克莱香水, 菲拉格慕香水, Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版)",3
0.028552233792408465,"Dior迪奥真我香水女士 -100ml淡香水EDT, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.028552233792408465,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.028552233792408465,"卡文克莱香水, Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套, 菲拉格慕香水",3
0.028552233792408465,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), 雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳",2
0.028552233792408465,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装",2
0.028552233792408465,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, 古驰香水",2
0.028552233792408465,"迪奥Dior香水 真我女士浓香100ML, Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.028552233792408465,"博士淡香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.028552233792408465,"万宝龙传奇女士香水 30ml, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",2
0.028552233792408465,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 香奈儿可可小姐淡香水（瓶装）",2
0.028552233792408465,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.028552233792408465,"安娜苏香水, 浪凡香水, 迪奥香水",3
0.028552233792408465,"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.028552233792408465,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), 雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳",2
0.028552233792408465,"浪凡香水, Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版)",2
0.028552233792408465,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货)",2
0.028552233792408465,"Dior迪奥真我香水女士 -100ml淡香水EDT, 马克.雅可布香水",2
0.028384279475982533,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.028384279475982533,"古驰香水, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.028384279475982533,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, 卡文克莱香水, 祖玛珑香水",3
0.028384279475982533,"卡文克莱香水, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中, 菲拉格慕香水",3
0.028384279475982533,"菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.028384279475982533,"安娜苏香水, 卡文克莱香水, 博柏利香水, 祖玛珑香水",4
0.028384279475982533,"阿玛尼Gio寄情水男士淡香水 50ML, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",2
0.028384279475982533,"Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.028384279475982533,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, 马克.雅可布香水",2
0.028384279475982533,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",2
0.028384279475982533,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.028384279475982533,"卡文克莱香水, 博士淡香水, 祖玛珑香水",3
0.028384279475982533,"菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml, 香奈儿可可小姐淡香水（瓶装）",2
0.028384279475982533,"安娜苏香水, 卡文克莱香水, 博柏利香水, 兰蔻香水",4
0.028384279475982533,"浪凡香水, 卡文克莱香水, 兰蔻香水",3
0.028384279475982533,"Dior迪奥真我香水女士 -100ml淡香水EDT, 范思哲香水",2
0.028384279475982533,"浪凡香水, Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒",2
0.028384279475982533,"卡文克莱香水, 马克.雅可布香水, 菲拉格慕香水",3
0.028384279475982533,"卡文克莱香水, 博士淡香水, 博柏利香水",3
0.028384279475982533,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.028384279475982533,"Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.0282163251595566,"卡文克莱香水, 专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, 菲拉格慕香水",3
0.0282163251595566,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), 范思哲香水",2
0.0282163251595566,"【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",2
0.0282163251595566,"【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色, 香奈儿可可小姐淡香水（瓶装）",2
0.0282163251595566,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.0282163251595566,"安娜苏香水, Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套, 博柏利香水",3
0.0282163251595566,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml",2
0.0282163251595566,"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, 范思哲香水",2
0.0282163251595566,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.0282163251595566,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, 古驰香水",2
0.0282163251595566,"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.0282163251595566,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒",2
0.0282163251595566,"卡文克莱香水, 万宝龙传奇女士香水 30ml, 迪奥香水",3
0.0282163251595566,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, 安娜苏香水, 兰蔻香水",3
0.0282163251595566,"Dior迪奥真我香水女士 -100ml淡香水EDT, 迪奥Dior香水 真我女士浓香100ML",2
0.0282163251595566," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒",2
0.0282163251595566,"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒",2
0.0282163251595566,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",2
0.0282163251595566,"Dior迪奥真我香水女士 -100ml淡香水EDT, Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.0282163251595566,"Dior迪奥真我香水女士 -100ml淡香水EDT, 普拉达香水",2
0.0282163251595566,"卡文克莱香水, Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒, 菲拉格慕香水",3
0.0282163251595566,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), 迪奥Dior香水 真我女士浓香100ML",2
0.0282163251595566,"万宝龙传奇女士香水 30ml, 香奈儿可可小姐淡香水（瓶装）",2
0.0282163251595566,"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",2
0.0282163251595566,"博士淡香水, 范思哲香水",2
0.02804837084313067,"安娜苏香水, 卡文克莱香水, 迪奥香水, 兰蔻香水",4
0.02804837084313067,"马克.雅可布香水, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",2
0.02804837084313067,"Dior迪奥真我香水女士 -100ml淡香水EDT, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.02804837084313067,"安娜苏香水, 卡文克莱香水, 博柏利香水, 菲拉格慕香水",4
0.02804837084313067,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 万宝龙传奇女士香水 30ml",2
0.02804837084313067,"安娜苏香水, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中, 兰蔻香水",3
0.02804837084313067,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.02804837084313067,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), 普拉达香水",2
0.02804837084313067,"马克.雅可布香水, 阿玛尼Gio寄情水男士淡香水 50ML",2
0.02804837084313067,"阿玛尼Gio寄情水男士淡香水 50ML, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.02804837084313067,"博士淡香水, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.02804837084313067,"万宝龙传奇女士香水 30ml, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.02804837084313067,"阿玛尼Gio寄情水男士淡香水 50ML, Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.02804837084313067,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装,  CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 ",2
0.02804837084313067,"古驰香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",2
0.02804837084313067,"卡文克莱香水, 万宝龙传奇女士香水 30ml, 祖玛珑香水",3
0.02804837084313067,"浪凡香水, 普拉达香水",2
0.02804837084313067,"Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",2
0.02804837084313067,"安娜苏香水, Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 博柏利香水",3
0.02804837084313067,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装",2
0.027880416526704737,"浪凡香水, 马克.雅可布香水",2
0.027880416526704737,"Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒, 阿玛尼Gio寄情水男士淡香水 50ML",2
0.027880416526704737,"卡文克莱香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml, 菲拉格慕香水",3
0.027880416526704737,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.027880416526704737,"卡文克莱香水, 兰蔻香水, 香奈儿可可小姐淡香水（瓶装）",3
0.027880416526704737," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.027880416526704737,"卡文克莱香水, 古驰香水, 菲拉格慕香水",3
0.027880416526704737,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",2
0.027880416526704737,"范思哲香水, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.027880416526704737,"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装",2
0.027880416526704737,"卡文克莱香水, 迪奥香水, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",3
0.027880416526704737,"普拉达香水, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",2
0.027880416526704737,"安娜苏香水, 博柏利香水, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",3
0.027880416526704737,"万宝龙传奇女士香水 30ml, 阿玛尼Gio寄情水男士淡香水 50ML",2
0.027880416526704737,"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, 万宝龙传奇女士香水 30ml",2
0.027880416526704737,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, 博士淡香水",2
0.027880416526704737," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",2
0.027880416526704737,"安娜苏香水, Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 兰蔻香水",3
0.027880416526704737,"Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套, Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.027880416526704737,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒",2
0.027880416526704737,"古驰香水, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.027712462210278805," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.027712462210278805," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , 阿玛尼Gio寄情水男士淡香水 50ML",2
0.027712462210278805,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, 古驰香水",2
0.027712462210278805,"范思哲香水, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.027712462210278805,"迪奥Dior香水 真我女士浓香100ML, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.027712462210278805,"LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.027712462210278805,"卡文克莱香水, 迪奥香水, 菲拉格慕 甜心魔力/梦中情人女士淡香水 100ml",3
0.027712462210278805,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 普拉达香水",2
0.027712462210278805,"宝格丽女士香水, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.027712462210278805,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), 迪奥Dior香水 真我女士浓香100ML",2
0.027712462210278805,"马克.雅可布香水, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.027712462210278805,"VERSACE范思哲晶钻 黑钻 幻影金钻 香恋明亮水晶5/30/50/90ml等 -晶钻30ml正装, 普拉达香水",2
0.027712462210278805,"安娜苏香水, 祖玛珑香水, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",3
0.027712462210278805,"LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.027712462210278805,"安娜苏香水, Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 迪奥香水",3
0.027712462210278805,"迪奥Dior香水 真我女士浓香100ML, 【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色",2
0.027712462210278805,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, 博柏利香水, 安娜苏香水",3
0.027712462210278805,"Chanel香奈儿COCO可可小姐女士淡香水100ml, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.027712462210278805,"Dior迪奥真我香水女士 -100ml淡香水EDT, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.027544507893852873,"普拉达香水, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.027544507893852873,"Dior克丽丝汀迪奥女士香水 持久淡香氛 真我EDP浓香50ml(京东发货), Chanel香奈儿香水女士淡香氛 粉色邂逅香水100ml",2
0.027544507893852873,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, Dior迪奥女士香水女人生日礼物 迪奥小甜心小姐 真我女士香水发香雾迪奥真我发香喷雾 迪奥 迪奥真我发香雾30ml送礼盒无货预定中",2
0.027544507893852873,"【跨新年抢先购】精美礼盒晨露女士香水50ml持久清新淡香海洋香调 绿色, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",2
0.027544507893852873,"Gucci古驰花之舞花园系列女香之 栀子花/柑橘/紫罗兰等 -30ml栀子花正装, 万宝龙传奇女士香水 30ml",2
0.027544507893852873,"古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.027544507893852873,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 阿玛尼Gio寄情水男士淡香水 50ML",2
0.027544507893852873,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, Chanel香奈儿COCO可可小姐女士淡香水100ml",2
0.027544507893852873,"Chanel香奈儿COCO可可小姐女士淡香水100ml, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.027544507893852873,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",2
0.027544507893852873," CHANEL香奈儿邂逅机会EDP女士香水100ml 黄色机遇持久浓香 , CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.027544507893852873,"范思哲香水, 香奈儿可可小姐淡香水（瓶装）",2
0.027544507893852873,"卡文克莱香水, 祖玛珑香水, 阿玛尼ARMANI 挚爱女士香水EDP 1.5ml*3",3
0.027544507893852873,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",2
0.027544507893852873,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), 专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml",2
0.027544507893852873,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.027544507893852873,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, 专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml",2
0.027544507893852873,"安娜苏香水, 博柏利香水, 香奈儿可可小姐淡香水（瓶装）",3
0.027544507893852873,"卡文克莱香水, 祖玛珑香水, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",3
0.027544507893852873,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), 阿玛尼Gio寄情水男士淡香水 50ML",2
0.02737655357742694,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), 马克.雅可布香水",2
0.02737655357742694,"阿玛尼Gio寄情水男士淡香水 50ML, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.02737655357742694,"雅芳香氛喷雾香水50ml 送小黑裙身体乳香氛香水 小黑裙50ML送小黑裙身体乳, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.02737655357742694,"CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml, 意大利原装进口Bvlgari宝格丽女士香水持久淡香氛 紫金纯香65ml",2
0.02737655357742694,"Chanel/香奈儿香水小样 香奈儿邂逅绿粉黄色 coco小姐香水女士正品淡香 持久 邂逅白可可五号之水5件套, 阿玛尼Gio寄情水男士淡香水 50ML",2
0.02737655357742694,"阿玛尼Gio寄情水男士淡香水 50ML, LANVIN浪凡我愿意女士香水/Marry me嫁给我 -30ml",2
0.02737655357742694,"Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒, 古驰GUCCI女士香水 罪爱淡香氛 古驰罪爱75ml",2
0.02737655357742694,"专柜正品chanel香奈儿coco可可小姐香水女士香氛 摩登coco浓香EDP100ml, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.02737655357742694,"迪奥（Dior/CD）香水女士 迪奥粉红魅惑香水女士100ml, CK因为你香水IN2U喜欢你50ml/100ml/150ml等 -因为你女香100ml",2
0.02737655357742694,"博士淡香水, 普拉达香水",2
0.02737655357742694,"美奥迪菲MYOSOTIS 豪华装法国女士香水夜用30ml清新持久淡香买一送7 红唇豪华版30毫升, Dior迪奥女士香水Q版5ml小样  香水身体乳  礼盒包装 送手提袋 四件装 白色礼盒",2
0.02737655357742694,"浪凡香水, 卡文克莱香水, 菲拉格慕香水",3
0.02737655357742694,"Chanel香奈儿香水女士淡香氛 5号之水EDT淡香100ml(新版), 普拉达香水",2
